"","Scenario","Location","Vegetation","Year","Decade","Avg"
"1699","SRES B1","Northwest Interior Forest North","Shrub Tundra",2051,"2050",14111
"1700","SRES B1","Northwest Interior Forest North","Shrub Tundra",2052,"2050",14058
"1701","SRES B1","Northwest Interior Forest North","Shrub Tundra",2053,"2050",13980
"1702","SRES B1","Northwest Interior Forest North","Shrub Tundra",2054,"2050",13914
"1703","SRES B1","Northwest Interior Forest North","Shrub Tundra",2055,"2050",13839
"1704","SRES B1","Northwest Interior Forest North","Shrub Tundra",2056,"2050",13831
"1705","SRES B1","Northwest Interior Forest North","Shrub Tundra",2057,"2050",13732
"1706","SRES B1","Northwest Interior Forest North","Shrub Tundra",2058,"2050",13641
"1707","SRES B1","Northwest Interior Forest North","Shrub Tundra",2059,"2050",13651
"1708","SRES B1","Northwest Interior Forest North","Shrub Tundra",2060,"2060",13574
"1709","SRES B1","Northwest Interior Forest North","Shrub Tundra",2061,"2060",13527
"1710","SRES B1","Northwest Interior Forest North","Shrub Tundra",2062,"2060",13530
"1711","SRES B1","Northwest Interior Forest North","Shrub Tundra",2063,"2060",13475
"1712","SRES B1","Northwest Interior Forest North","Shrub Tundra",2064,"2060",13377
"1713","SRES B1","Northwest Interior Forest North","Shrub Tundra",2065,"2060",13320
"1714","SRES B1","Northwest Interior Forest North","Shrub Tundra",2066,"2060",13357
"1715","SRES B1","Northwest Interior Forest North","Shrub Tundra",2067,"2060",13311
"1716","SRES B1","Northwest Interior Forest North","Shrub Tundra",2068,"2060",13262
"1717","SRES B1","Northwest Interior Forest North","Shrub Tundra",2069,"2060",13228
"1718","SRES B1","Northwest Interior Forest North","Shrub Tundra",2070,"2070",13165
"1719","SRES B1","Northwest Interior Forest North","Shrub Tundra",2071,"2070",13093
"1720","SRES B1","Northwest Interior Forest North","Shrub Tundra",2072,"2070",13020
"1721","SRES B1","Northwest Interior Forest North","Shrub Tundra",2073,"2070",12925
"1722","SRES B1","Northwest Interior Forest North","Shrub Tundra",2074,"2070",12857
"1723","SRES B1","Northwest Interior Forest North","Shrub Tundra",2075,"2070",12851
"1724","SRES B1","Northwest Interior Forest North","Shrub Tundra",2076,"2070",12871
"1725","SRES B1","Northwest Interior Forest North","Shrub Tundra",2077,"2070",12868
"1726","SRES B1","Northwest Interior Forest North","Shrub Tundra",2078,"2070",12822
"1727","SRES B1","Northwest Interior Forest North","Shrub Tundra",2079,"2070",12782
"1728","SRES B1","Northwest Interior Forest North","Shrub Tundra",2080,"2080",12748
"1729","SRES B1","Northwest Interior Forest North","Shrub Tundra",2081,"2080",12687
"1730","SRES B1","Northwest Interior Forest North","Shrub Tundra",2082,"2080",12588
"1731","SRES B1","Northwest Interior Forest North","Shrub Tundra",2083,"2080",12579
"1732","SRES B1","Northwest Interior Forest North","Shrub Tundra",2084,"2080",12515
"1733","SRES B1","Northwest Interior Forest North","Shrub Tundra",2085,"2080",12434
"1734","SRES B1","Northwest Interior Forest North","Shrub Tundra",2086,"2080",12315
"1735","SRES B1","Northwest Interior Forest North","Shrub Tundra",2087,"2080",12258
"1736","SRES B1","Northwest Interior Forest North","Shrub Tundra",2088,"2080",12169
"1737","SRES B1","Northwest Interior Forest North","Shrub Tundra",2089,"2080",12077
"1738","SRES B1","Northwest Interior Forest North","Shrub Tundra",2090,"2090",12033
"1739","SRES B1","Northwest Interior Forest North","Shrub Tundra",2091,"2090",11895
"1740","SRES B1","Northwest Interior Forest North","Shrub Tundra",2092,"2090",11838
"1741","SRES B1","Northwest Interior Forest North","Shrub Tundra",2093,"2090",11762
"1742","SRES B1","Northwest Interior Forest North","Shrub Tundra",2094,"2090",11649
"1743","SRES B1","Northwest Interior Forest North","Shrub Tundra",2095,"2090",11544
"1744","SRES B1","Northwest Interior Forest North","Shrub Tundra",2096,"2090",11507
"1745","SRES B1","Northwest Interior Forest North","Shrub Tundra",2097,"2090",11399
"1746","SRES B1","Northwest Interior Forest North","Shrub Tundra",2098,"2090",11389
"1747","SRES B1","Northwest Interior Forest North","Shrub Tundra",2099,"2090",11407
"1748","SRES B1","Northwest Interior Forest North","Shrub Tundra",2100,"2100",11318
"1749","SRES B1","Northwest Interior Forest North","White Spruce",2009,"2000",96045
"1750","SRES B1","Northwest Interior Forest North","White Spruce",2010,"2010",96872
"1751","SRES B1","Northwest Interior Forest North","White Spruce",2011,"2010",97393
"1752","SRES B1","Northwest Interior Forest North","White Spruce",2012,"2010",98125
"1753","SRES B1","Northwest Interior Forest North","White Spruce",2013,"2010",98991
"1754","SRES B1","Northwest Interior Forest North","White Spruce",2014,"2010",99965
"1755","SRES B1","Northwest Interior Forest North","White Spruce",2015,"2010",100413
"1756","SRES B1","Northwest Interior Forest North","White Spruce",2016,"2010",99709
"1757","SRES B1","Northwest Interior Forest North","White Spruce",2017,"2010",99841
"1758","SRES B1","Northwest Interior Forest North","White Spruce",2018,"2010",100713
"1759","SRES B1","Northwest Interior Forest North","White Spruce",2019,"2010",100806
"1760","SRES B1","Northwest Interior Forest North","White Spruce",2020,"2020",101123
"1761","SRES B1","Northwest Interior Forest North","White Spruce",2021,"2020",101961
"1762","SRES B1","Northwest Interior Forest North","White Spruce",2022,"2020",102703
"1763","SRES B1","Northwest Interior Forest North","White Spruce",2023,"2020",103153
"1764","SRES B1","Northwest Interior Forest North","White Spruce",2024,"2020",102558
"1765","SRES B1","Northwest Interior Forest North","White Spruce",2025,"2020",103535
"1766","SRES B1","Northwest Interior Forest North","White Spruce",2026,"2020",103585
"1767","SRES B1","Northwest Interior Forest North","White Spruce",2027,"2020",103798
"1768","SRES B1","Northwest Interior Forest North","White Spruce",2028,"2020",104690
"1769","SRES B1","Northwest Interior Forest North","White Spruce",2029,"2020",104899
"1770","SRES B1","Northwest Interior Forest North","White Spruce",2030,"2030",105830
"1771","SRES B1","Northwest Interior Forest North","White Spruce",2031,"2030",106780
"1772","SRES B1","Northwest Interior Forest North","White Spruce",2032,"2030",107310
"1773","SRES B1","Northwest Interior Forest North","White Spruce",2033,"2030",104673
"1774","SRES B1","Northwest Interior Forest North","White Spruce",2034,"2030",103856
"1775","SRES B1","Northwest Interior Forest North","White Spruce",2035,"2030",104558
"1776","SRES B1","Northwest Interior Forest North","White Spruce",2036,"2030",104924
"1777","SRES B1","Northwest Interior Forest North","White Spruce",2037,"2030",105762
"1778","SRES B1","Northwest Interior Forest North","White Spruce",2038,"2030",105624
"1779","SRES B1","Northwest Interior Forest North","White Spruce",2039,"2030",105678
"1780","SRES B1","Northwest Interior Forest North","White Spruce",2040,"2040",106259
"1781","SRES B1","Northwest Interior Forest North","White Spruce",2041,"2040",107170
"1782","SRES B1","Northwest Interior Forest North","White Spruce",2042,"2040",107520
"1783","SRES B1","Northwest Interior Forest North","White Spruce",2043,"2040",108084
"1784","SRES B1","Northwest Interior Forest North","White Spruce",2044,"2040",108645
"1785","SRES B1","Northwest Interior Forest North","White Spruce",2045,"2040",109155
"1786","SRES B1","Northwest Interior Forest North","White Spruce",2046,"2040",109451
"1787","SRES B1","Northwest Interior Forest North","White Spruce",2047,"2040",109934
"1788","SRES B1","Northwest Interior Forest North","White Spruce",2048,"2040",110514
"1789","SRES B1","Northwest Interior Forest North","White Spruce",2049,"2040",109675
"1790","SRES B1","Northwest Interior Forest North","White Spruce",2050,"2050",110120
"1791","SRES B1","Northwest Interior Forest North","White Spruce",2051,"2050",110417
"1792","SRES B1","Northwest Interior Forest North","White Spruce",2052,"2050",110707
"1793","SRES B1","Northwest Interior Forest North","White Spruce",2053,"2050",110103
"1794","SRES B1","Northwest Interior Forest North","White Spruce",2054,"2050",110735
"1795","SRES B1","Northwest Interior Forest North","White Spruce",2055,"2050",111124
"1796","SRES B1","Northwest Interior Forest North","White Spruce",2056,"2050",110184
"1797","SRES B1","Northwest Interior Forest North","White Spruce",2057,"2050",110734
"1798","SRES B1","Northwest Interior Forest North","White Spruce",2058,"2050",111184
"1799","SRES B1","Northwest Interior Forest North","White Spruce",2059,"2050",110430
"1800","SRES B1","Northwest Interior Forest North","White Spruce",2060,"2060",111026
"1801","SRES B1","Northwest Interior Forest North","White Spruce",2061,"2060",111232
"1802","SRES B1","Northwest Interior Forest North","White Spruce",2062,"2060",111858
"1803","SRES B1","Northwest Interior Forest North","White Spruce",2063,"2060",111179
"1804","SRES B1","Northwest Interior Forest North","White Spruce",2064,"2060",111506
"1805","SRES B1","Northwest Interior Forest North","White Spruce",2065,"2060",112070
"1806","SRES B1","Northwest Interior Forest North","White Spruce",2066,"2060",112616
"1807","SRES B1","Northwest Interior Forest North","White Spruce",2067,"2060",111239
"1808","SRES B1","Northwest Interior Forest North","White Spruce",2068,"2060",110351
"1809","SRES B1","Northwest Interior Forest North","White Spruce",2069,"2060",110144
"1810","SRES B1","Northwest Interior Forest North","White Spruce",2070,"2070",111088
"1811","SRES B1","Northwest Interior Forest North","White Spruce",2071,"2070",110475
"1812","SRES B1","Northwest Interior Forest North","White Spruce",2072,"2070",109984
"1813","SRES B1","Northwest Interior Forest North","White Spruce",2073,"2070",110286
"1814","SRES B1","Northwest Interior Forest North","White Spruce",2074,"2070",108627
"1815","SRES B1","Northwest Interior Forest North","White Spruce",2075,"2070",108441
"1816","SRES B1","Northwest Interior Forest North","White Spruce",2076,"2070",107799
"1817","SRES B1","Northwest Interior Forest North","White Spruce",2077,"2070",105869
"1818","SRES B1","Northwest Interior Forest North","White Spruce",2078,"2070",105264
"1819","SRES B1","Northwest Interior Forest North","White Spruce",2079,"2070",105988
"1820","SRES B1","Northwest Interior Forest North","White Spruce",2080,"2080",107030
"1821","SRES B1","Northwest Interior Forest North","White Spruce",2081,"2080",107409
"1822","SRES B1","Northwest Interior Forest North","White Spruce",2082,"2080",107894
"1823","SRES B1","Northwest Interior Forest North","White Spruce",2083,"2080",108574
"1824","SRES B1","Northwest Interior Forest North","White Spruce",2084,"2080",108137
"1825","SRES B1","Northwest Interior Forest North","White Spruce",2085,"2080",108882
"1826","SRES B1","Northwest Interior Forest North","White Spruce",2086,"2080",108234
"1827","SRES B1","Northwest Interior Forest North","White Spruce",2087,"2080",108572
"1828","SRES B1","Northwest Interior Forest North","White Spruce",2088,"2080",109083
"1829","SRES B1","Northwest Interior Forest North","White Spruce",2089,"2080",107967
"1830","SRES B1","Northwest Interior Forest North","White Spruce",2090,"2090",108584
"1831","SRES B1","Northwest Interior Forest North","White Spruce",2091,"2090",109371
"1832","SRES B1","Northwest Interior Forest North","White Spruce",2092,"2090",110067
"1833","SRES B1","Northwest Interior Forest North","White Spruce",2093,"2090",109216
"1834","SRES B1","Northwest Interior Forest North","White Spruce",2094,"2090",108515
"1835","SRES B1","Northwest Interior Forest North","White Spruce",2095,"2090",109514
"1836","SRES B1","Northwest Interior Forest North","White Spruce",2096,"2090",109567
"1837","SRES B1","Northwest Interior Forest North","White Spruce",2097,"2090",108807
"1838","SRES B1","Northwest Interior Forest North","White Spruce",2098,"2090",109763
"1839","SRES B1","Northwest Interior Forest North","White Spruce",2099,"2090",109266
"1840","SRES B1","Northwest Interior Forest North","White Spruce",2100,"2100",109405
"1841","SRES B1","Northwest Interior Forest South","Black Spruce",2009,"2000",31779
"1842","SRES B1","Northwest Interior Forest South","Black Spruce",2010,"2010",31853
"1843","SRES B1","Northwest Interior Forest South","Black Spruce",2011,"2010",31942
"1844","SRES B1","Northwest Interior Forest South","Black Spruce",2012,"2010",32071
"1845","SRES B1","Northwest Interior Forest South","Black Spruce",2013,"2010",32193
"1846","SRES B1","Northwest Interior Forest South","Black Spruce",2014,"2010",32279
"1847","SRES B1","Northwest Interior Forest South","Black Spruce",2015,"2010",32352
"1848","SRES B1","Northwest Interior Forest South","Black Spruce",2016,"2010",32160
"1849","SRES B1","Northwest Interior Forest South","Black Spruce",2017,"2010",32028
"1850","SRES B1","Northwest Interior Forest South","Black Spruce",2018,"2010",32106
"1851","SRES B1","Northwest Interior Forest South","Black Spruce",2019,"2010",32198
"1852","SRES B1","Northwest Interior Forest South","Black Spruce",2020,"2020",32218
"1853","SRES B1","Northwest Interior Forest South","Black Spruce",2021,"2020",32289
"1854","SRES B1","Northwest Interior Forest South","Black Spruce",2022,"2020",32461
"1855","SRES B1","Northwest Interior Forest South","Black Spruce",2023,"2020",32460
"1856","SRES B1","Northwest Interior Forest South","Black Spruce",2024,"2020",32131
"1857","SRES B1","Northwest Interior Forest South","Black Spruce",2025,"2020",32264
"1858","SRES B1","Northwest Interior Forest South","Black Spruce",2026,"2020",32186
"1859","SRES B1","Northwest Interior Forest South","Black Spruce",2027,"2020",32306
"1860","SRES B1","Northwest Interior Forest South","Black Spruce",2028,"2020",32414
"1861","SRES B1","Northwest Interior Forest South","Black Spruce",2029,"2020",32408
"1862","SRES B1","Northwest Interior Forest South","Black Spruce",2030,"2030",32551
"1863","SRES B1","Northwest Interior Forest South","Black Spruce",2031,"2030",32578
"1864","SRES B1","Northwest Interior Forest South","Black Spruce",2032,"2030",32681
"1865","SRES B1","Northwest Interior Forest South","Black Spruce",2033,"2030",32350
"1866","SRES B1","Northwest Interior Forest South","Black Spruce",2034,"2030",32149
"1867","SRES B1","Northwest Interior Forest South","Black Spruce",2035,"2030",32214
"1868","SRES B1","Northwest Interior Forest South","Black Spruce",2036,"2030",32369
"1869","SRES B1","Northwest Interior Forest South","Black Spruce",2037,"2030",32414
"1870","SRES B1","Northwest Interior Forest South","Black Spruce",2038,"2030",32325
"1871","SRES B1","Northwest Interior Forest South","Black Spruce",2039,"2030",32302
"1872","SRES B1","Northwest Interior Forest South","Black Spruce",2040,"2040",32248
"1873","SRES B1","Northwest Interior Forest South","Black Spruce",2041,"2040",32409
"1874","SRES B1","Northwest Interior Forest South","Black Spruce",2042,"2040",32454
"1875","SRES B1","Northwest Interior Forest South","Black Spruce",2043,"2040",32544
"1876","SRES B1","Northwest Interior Forest South","Black Spruce",2044,"2040",32661
"1877","SRES B1","Northwest Interior Forest South","Black Spruce",2045,"2040",32709
"1878","SRES B1","Northwest Interior Forest South","Black Spruce",2046,"2040",32738
"1879","SRES B1","Northwest Interior Forest South","Black Spruce",2047,"2040",32816
"1880","SRES B1","Northwest Interior Forest South","Black Spruce",2048,"2040",32902
"1881","SRES B1","Northwest Interior Forest South","Black Spruce",2049,"2040",32635
"1882","SRES B1","Northwest Interior Forest South","Black Spruce",2050,"2050",32760
